Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Exchange
CVBF,CVB Financial Corporation,18.5,$1.97B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cvbf,NASDAQ
CVV,CVD Equipment Corporation,11.08,$68.39M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cvv,NASDAQ
CYAN,Cyanotech Corporation,5.727,$32.05M,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/cyan,NASDAQ
CYBR,CyberArk Software Ltd.,43.14,$1.37B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cybr,NASDAQ
CYBE,CyberOptics Corporation,6.85,$46.11M,1987,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/cybe,NASDAQ
CYCC,"Cyclacel Pharmaceuticals, Inc.",0.72,$24.99M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cycc,NASDAQ
CYCCP,"Cyclacel Pharmaceuticals, Inc.",5.08,$1.7M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cyccp,NASDAQ
CBAY,Cymabay Therapeutics Inc.,1.68,$39.39M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cbay,NASDAQ
CYNA,Cynapsus Therapeutics Inc.,15.65,$190.39M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cyna,NASDAQ
CYNO,"Cynosure, Inc.",42.1,$956.75M,2005,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cyno,NASDAQ
CY,Cypress Semiconductor Corporation,10.78,$3.6B,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/cy,NASDAQ
CYRN,CYREN Ltd.,1.88,$59.03M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cyrn,NASDAQ
CONE,CyrusOne Inc,36.58,$2.42B,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cone,NASDAQ
CYTK,"Cytokinetics, Incorporated",11.9,$462.28M,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cytk,NASDAQ
CTMX,"CytomX Therapeutics, Inc.",21.89,$788.57M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ctmx,NASDAQ
CYTX,Cytori Therapeutics Inc,0.359,$56.9M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/cytx,NASDAQ
CTSO,Cytosorbents Corporation,7.4,$187.71M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ctso,NASDAQ
CYTR,CytRx Corporation,3.13,$208.08M,1986,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cytr,NASDAQ
TVIZ,Daily 2X VIX Med-Term ETN Velocityshares,13.26,"$563,443.92",n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/tviz,NASDAQ
TVIX,Daily 2X VIX ST ETN Velocityshares,5.52,$76.85M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/tvix,NASDAQ
ZIV,Daily Inverse VIX Mt ETN Velocityshares,43.49,$40.01M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ziv,NASDAQ
XIV,Daily Inverse VIX ST ETN Velocityshares,31.15,$483.26M,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/xiv,NASDAQ
DJCO,Daily Journal Corp. (S.C.),202,$278.91M,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/djco,NASDAQ
DAKT,"Daktronics, Inc.",8.78,$384.3M,1994,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/dakt,NASDAQ
DARA,"DARA Biosciences, Inc.",0.9498,$18.76M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dara,NASDAQ
DAIO,Data I/O Corporation,2.8,$22.24M,1981,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/daio,NASDAQ
DTLK,Datalink Corporation,7.49,$174.18M,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/dtlk,NASDAQ
DRAM,Dataram Corporation,1.02,$3.39M,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/dram,NASDAQ
DWCH,Datawatch Corporation,5.95,$69.27M,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dwch,NASDAQ
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",37.93,$1.56B,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/play,NASDAQ
DTEA,DAVIDsTEA Inc.,10.98,$263.19M,2015,Consumer Non-Durables,Food Chains,http://www.nasdaq.com/symbol/dtea,NASDAQ
DWSN,Dawson Geophysical Company,4.55,$98.15M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dwsn,NASDAQ
DBVT,DBV Technologies S.A.,35.02,$1.34B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/dbvt,NASDAQ
DHRM,Dehaier Medical Systems Limited,3.04,$17.77M,2010,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dhrm,NASDAQ
DFRG,"Del Frisco&#39;s Restaurant Group, Inc.",15.07,$351.24M,2012,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dfrg,NASDAQ
TACO,"Del Taco Restaurants, Inc.",11.19,$434.2M,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/taco,NASDAQ
TACOW,"Del Taco Restaurants, Inc.",3.35,n/a,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/tacow,NASDAQ
DCTH,"Delcath Systems, Inc.",0.5002,$10.89M,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dcth,NASDAQ
DGAS,"Delta Natural Gas Company, Inc.",20.7,$145.48M,1981,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/dgas,NASDAQ
DELT,Delta Technology Holdings Limited,2.2299,$21.33M,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/delt,NASDAQ
DELTW,Delta Technology Holdings Limited,0.0701,n/a,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/deltw,NASDAQ
DENN,Denny&#39;s Corporation,9.69,$780.5M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/denn,NASDAQ
XRAY,DENTSPLY International Inc.,61.97,$8.67B,1987,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/xray,NASDAQ
DEPO,"Depomed, Inc.",19,$1.15B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/depo,NASDAQ
DSCI,"Derma Sciences, Inc.",4.52,$116.65M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dsci,NASDAQ
DERM,"Dermira, Inc.",29.23,$874.53M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/derm,NASDAQ
DEST,Destination Maternity Corporation,5.7,$79.01M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dest,NASDAQ
DXLG,"Destination XL Group, Inc.",5.05,$256.6M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dxlg,NASDAQ
DSWL,"Deswell Industries, Inc.",1.42,$22.8M,1995,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/dswl,NASDAQ
DTRM,"Determine, Inc. ",3.1,$34.52M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dtrm,NASDAQ
DXM,"Dex Media, Inc.",0.12,$2.11M,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/dxm,NASDAQ
DXCM,"DexCom, Inc.",86.17,$7.01B,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dxcm,NASDAQ
DHXM,DHX Media Ltd.,6.36,$275.17M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dhxm,NASDAQ
DMND,"Diamond Foods, Inc.",40.27,$1.27B,2005,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/dmnd,NASDAQ
DHIL,"Diamond Hill Investment Group, Inc.",228.79,$779.57M,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/dhil,NASDAQ
FANG,"Diamondback Energy, Inc.",78.2,$5.22B,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/fang,NASDAQ
DCIX,Diana Containerships Inc.,0.97,$71.67M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dcix,NASDAQ
DRNA,"Dicerna Pharmaceuticals, Inc.",14.47,$297.98M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/drna,NASDAQ
DGII,Digi International Inc.,12.64,$315.81M,1989,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/dgii,NASDAQ
DMRC,Digimarc Corporation,33.97,$302.63M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/dmrc,NASDAQ
DRAD,Digirad Corporation,5.91,$114.75M,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/drad,NASDAQ
DGLY,"Digital Ally, Inc.",4.59,$23.78M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/dgly,NASDAQ
APPS,"Digital Turbine, Inc.",1.51,$99.77M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/apps,NASDAQ
DCOM,"Dime Community Bancshares, Inc.",18.62,$694.54M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/dcom,NASDAQ
DMTX,"Dimension Therapeutics, Inc.",15.35,$381.9M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/dmtx,NASDAQ
DIOD,Diodes Incorporated,23.54,$1.14B,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/diod,NASDAQ
DPRX,"Dipexium Pharmaceuticals, Inc.",12,$123.61M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dprx,NASDAQ
DISCA,"Discovery Communications, Inc.",31.08,$13.38B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/disca,NASDAQ
DISCB,"Discovery Communications, Inc.",30.7535,$13.24B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/discb,NASDAQ
DISCK,"Discovery Communications, Inc.",29.53,$12.71B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/disck,NASDAQ
DSCO,"Discovery Laboratories, Inc.",0.2801,$31.39M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/dsco,NASDAQ
DISH,DISH Network Corporation,63.66,$29.49B,1995,Consumer Services,Television Services,http://www.nasdaq.com/symbol/dish,NASDAQ
DVCR,Diversicare Healthcare Services Inc.,8.7,$54.45M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/dvcr,NASDAQ
SAUC,"Diversified Restaurant Holdings, Inc.",2.75,$72.29M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sauc,NASDAQ
DLHC,DLH Holdings Corp.,2.645,$25.26M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/dlhc,NASDAQ
DNBF,DNB Financial Corp,27.5,$77.27M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dnbf,NASDAQ
DLTR,"Dollar Tree, Inc.",75.97,$17.84B,1995,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dltr,NASDAQ
DGICA,"Donegal Group, Inc.",13.84,$388.56M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/dgica,NASDAQ
DGICB,"Donegal Group, Inc.",18.171,$510.15M,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/dgicb,NASDAQ
DMLP,"Dorchester Minerals, L.P.",13.19,$404.61M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dmlp,NASDAQ
DORM,"Dorman Products, Inc.",48.51,$1.72B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dorm,NASDAQ
EAGL,Double Eagle Acquisition Corp.,9.7301,$608.13M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/eagl,NASDAQ
EAGLU,Double Eagle Acquisition Corp.,10.03,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/eaglu,NASDAQ
EAGLW,Double Eagle Acquisition Corp.,0.48,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/eaglw,NASDAQ
DRWI,DragonWave Inc,0.1294,$9.77M,2009,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/drwi,NASDAQ
DRWIW,DragonWave Inc,0.0136,"$108,307",n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/drwiw,NASDAQ
DWA,"Dreamworks Animation SKG, Inc.",24.87,$2.14B,2004,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/dwa,NASDAQ
DRYS,DryShips Inc.,0.1569,$111.11M,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/drys,NASDAQ
DSKX,"DS Healthcare Group, Inc.",2.71,$52.1M,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/dskx,NASDAQ
DSPG,"DSP Group, Inc.",10.49,$227.03M,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/dspg,NASDAQ
CADT,DT Asia Investments Limited,10.05,$89.72M,2014,Finance,Business Services,http://www.nasdaq.com/symbol/cadt,NASDAQ
CADTR,DT Asia Investments Limited,0.1,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/cadtr,NASDAQ
CADTU,DT Asia Investments Limited,10.14,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/cadtu,NASDAQ
CADTW,DT Asia Investments Limited,0.12,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/cadtw,NASDAQ
DTSI,"DTS, Inc.",25.66,$442.97M,2003,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/dtsi,NASDAQ
DLTH,Duluth Holdings Inc.,15.47,$484.1M,2015,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dlth,NASDAQ
DNKN,"Dunkin&#39; Brands Group, Inc.",41.7,$3.86B,2011,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dnkn,NASDAQ
DRRX,Durect Corporation,2.43,$292.88M,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/drrx,NASDAQ
DXPE,"DXP Enterprises, Inc.",32.5,$467.96M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dxpe,NASDAQ
DYAX,Dyax Corp.,33.64,$4.95B,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/dyax,NASDAQ
BOOM,Dynamic Materials Corporation,7.88,$111.85M,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/boom,NASDAQ
DYSL,Dynasil Corporation of America,1.69,$27.95M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dysl,NASDAQ
DYNT,Dynatronics Corporation,3.22,$8.61M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/dynt,NASDAQ
DVAX,Dynavax Technologies Corporation,27.59,$1.06B,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dvax,NASDAQ
ETFC,E*TRADE Financial Corporation,30.72,$9B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/etfc,NASDAQ
EBMT,"Eagle Bancorp Montana, Inc.",11.85,$44.76M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ebmt,NASDAQ
EGBN,"Eagle Bancorp, Inc.",55.18,$1.85B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/egbn,NASDAQ
EGLE,Eagle Bulk Shipping Inc.,3.02,$115.46M,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/egle,NASDAQ
EGRX,"Eagle Pharmaceuticals, Inc.",90.09,$1.4B,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/egrx,NASDAQ
ELNK,EarthLink Holdings Corp.,8.82,$916M,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/elnk,NASDAQ
EWBC,"East West Bancorp, Inc.",43.62,$6.28B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ewbc,NASDAQ
EACQ,Easterly Acquisition Corp.,9.9,$247.5M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/eacq,NASDAQ
EACQU,Easterly Acquisition Corp.,10,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/eacqu,NASDAQ
EACQW,Easterly Acquisition Corp.,0.5,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/eacqw,NASDAQ
EML,Eastern Company (The),17.69,$110.5M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/eml,NASDAQ
EVBS,"Eastern Virginia Bankshares, Inc.",6.8,$88.6M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/evbs,NASDAQ
EBAY,eBay Inc.,29.05,$34.88B,1998,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ebay,NASDAQ
EBIX,"Ebix, Inc.",37.02,$1.25B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ebix,NASDAQ
ELON,Echelon Corporation,0.625,$27.6M,1998,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/elon,NASDAQ
ECHO,"Echo Global Logistics, Inc.",23.71,$733.69M,2009,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/echo,NASDAQ
ECTE,"Echo Therapeutics, Inc.",1.47,$16.36M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ecte,NASDAQ
SATS,EchoStar Corporation,37.96,$3.51B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sats,NASDAQ
EEI,"Ecology and Environment, Inc.",10.68,$45.78M,1987,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/eei,NASDAQ
ECAC,E-compass Acquisition Corp.,9.82,$52.14M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/ecac,NASDAQ
ECACR,E-compass Acquisition Corp.,0.15,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/ecacr,NASDAQ
ECACU,E-compass Acquisition Corp.,10.04,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/ecacu,NASDAQ
ESES,"Eco-Stim Energy Solutions, Inc.",3.23,$43.76M,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/eses,NASDAQ
EDAP,EDAP TMS S.A.,5.23,$130.53M,1997,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/edap,NASDAQ
EDGE,"Edge Therapeutics, Inc.",14.04,$404.5M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/edge,NASDAQ
EDGW,"Edgewater Technology, Inc.",7.95,$93.56M,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/edgw,NASDAQ
EDUC,Educational Development Corporation,16.35,$66.34M,n/a,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/educ,NASDAQ
EFUT,eFuture Information Technology Inc.,12.71,$61.75M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/efut,NASDAQ
EGAN,eGain Corporation,4.45,$120.28M,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/egan,NASDAQ
EGLT,Egalet Corporation,10.63,$266.38M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/eglt,NASDAQ
EHTH,"eHealth, Inc.",12.92,$234.08M,2006,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/ehth,NASDAQ
LOCO,"El Pollo Loco Holdings, Inc.",12.65,$484.3M,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/loco,NASDAQ
EMITF,Elbit Imaging Ltd.,0.975,$26.88M,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/emitf,NASDAQ
ESLT,Elbit Systems Ltd.,88.74,$3.79B,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/eslt,NASDAQ
ERI,"Eldorado Resorts, Inc.",9.75,$452.84M,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/eri,NASDAQ
ELRC,Electro Rent Corporation,10.77,$259.86M,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/elrc,NASDAQ
ESIO,"Electro Scientific Industries, Inc.",5.04,$156.41M,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esio,NASDAQ
EA,Electronic Arts Inc.,68.63,$21.33B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ea,NASDAQ
EFII,"Electronics for Imaging, Inc.",48.99,$2.34B,1992,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/efii,NASDAQ
ELSE,"Electro-Sensors, Inc.",3.75,$12.73M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/else,NASDAQ
ELEC,Electrum Special Acquisition Corporation,9.65,$241.25M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/elec,NASDAQ
ELECU,Electrum Special Acquisition Corporation,9.99,$249.75M,2015,Finance,Business Services,http://www.nasdaq.com/symbol/elecu,NASDAQ
ELECW,Electrum Special Acquisition Corporation,0.25,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/elecw,NASDAQ
EBIO,"Eleven Biotherapeutics, Inc.",3.21,$62.88M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ebio,NASDAQ
RDEN,"Elizabeth Arden, Inc.",10.51,$314.47M,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rden,NASDAQ
CAPX,Elkhorn S&P 500 Capital Expenditures Portfolio,23.345,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/capx,NASDAQ
ESBK,Elmira Savings Bank NY (The),18.65,$50.45M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/esbk,NASDAQ
LONG,"eLong, Inc.",16.95,$609.27M,2004,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/long,NASDAQ
ELTK,Eltek Ltd.,1.29,$13.08M,1997,Technology,Electrical Products,http://www.nasdaq.com/symbol/eltk,NASDAQ
EMCI,EMC Insurance Group Inc.,26.64,$552.68M,1982,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/emci,NASDAQ
EMCF,Emclaire Financial Corp,24.52,$52.43M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/emcf,NASDAQ
EMKR,EMCORE Corporation,8.09,$206.81M,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/emkr,NASDAQ
EMMS,Emmis Communications Corporation,0.625,$28.28M,1994,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/emms,NASDAQ
EMMSP,Emmis Communications Corporation,2.4,$3.19M,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/emmsp,NASDAQ
NYNY,"Empire Resorts, Inc.",4.28,$203.83M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/nyny,NASDAQ
ERS,"Empire Resources, Inc.",3.96,$33.86M,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/ers,NASDAQ
ENTA,"Enanta Pharmaceuticals, Inc.",31.9,$596.98M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/enta,NASDAQ
ECPG,Encore Capital Group Inc,32.95,$832.77M,n/a,Finance,Finance Companies,http://www.nasdaq.com/symbol/ecpg,NASDAQ
WIRE,Encore Wire Corporation,43.65,$902.14M,1992,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/wire,NASDAQ
ENDP,Endo International plc,61.95,$14.02B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/endp,NASDAQ
ECYT,"Endocyte, Inc.",4.64,$194.77M,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ecyt,NASDAQ
ELGX,"Endologix, Inc.",10.15,$688.06M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/elgx,NASDAQ
STIM,"EndoStim, Inc.",n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/stim,NASDAQ
EIGI,"Endurance International Group Holdings, Inc.",13.91,$1.91B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/eigi,NASDAQ
WATT,Energous Corporation,8.11,$106.91M,2014,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/watt,NASDAQ
